row_id,target,Usage
00023c4ff39e6b2,0,Public
000a9d2a5ec0843,1,Public
00177800f04fd73,0,Private
001eb54533aa436,1,Private
001eb65ea1b3d56,0,Public
00205ae6b883222,1,Public
00242fc0c094de5,0,Public
0034b3a888ab99d,1,Private
0050f6cff1d871b,0,Private
0053647e098720e,1,Public
00540eca88eb13d,0,Private
0066bce506bf244,0,Private
007046caaf49814,1,Private
00716fd3fbdd47a,0,Private
00727b6946be182,1,Private
007447a1fc2314c,1,Public
00745ff18d42987,1,Public
00761f29b9ee226,0,Public
0092391681123ef,1,Public
009415e3d0c2609,1,Private
0096b5db45c34af,1,Public
009d02078c19caf,1,Public
009fc9408960637,1,Private
00a676e358e372c,1,Public
00a8be23604a542,1,Public
00b06fe537a96d8,0,Private
00b823d3fe2ee1b,0,Public
00bb9abd1eb76c2,0,Private
00c0c28fe9fbfff,0,Private
00c24ad0fd0ef4b,1,Public
00c6964159774bf,1,Public
00d446e91f0174e,0,Private
00d9e1f188c6e2d,1,Private
00dc53a54894a8a,1,Public
00e948763cb6c8f,0,Private
00ea48d8127acc2,0,Public
00ec57f7e4d90ab,0,Private
01079d1915801df,1,Public
0113a0bebd6a567,1,Private
011c04877cc131e,1,Public
011e264a8dc5c01,0,Private
0122924a73ca6ea,1,Private
01256783f55d1d4,0,Public
0132c15afa483dc,0,Public
0132ea943257a15,1,Private
0138a67751cf685,1,Private
013abaee2801fdf,1,Public
013be8738cd5818,0,Public
01419df09ca4b7b,0,Public
0145a18d9d45b72,0,Private
01472d5f3987744,0,Public
014d4677fa951dd,1,Private
015e8e36f7e26d8,0,Private
01671753ae1316d,1,Private
0167715383dbbf2,0,Private
016b7a73ca362bd,1,Public
0170f7ec86050ea,0,Private
01738bf13e010bc,1,Public
01770ae8bfd2ef5,0,Public
018ef94bad42941,1,Private
01929ffaf0f0f00,0,Public
0194a9b8c12a10d,0,Public
01acd05c95ea5b4,1,Public
01bb41e1a11bed0,0,Public
01c1027e753ec24,0,Private
01c15cf058f285b,0,Private
01c16a24e784938,1,Private
01cb77712ad0206,0,Private
01d54a0268ee43d,0,Public
