row_id,target,Usage
00136b12fb9628f,0,Public
0016a3b1e197696,0,Public
001752a0007b71b,0,Public
00267032834447b,0,Public
002d4621f797461,0,Private
003364d66c2440d,0,Public
00395154ab46cf0,0,Private
003d562a8bdf7f2,0,Public
004468fef587092,1,Public
004d1c9977d616e,1,Public
005c1dd98049094,1,Public
005ce14dcb36be6,0,Private
005d1eec8555c4a,0,Public
0084b323717a28f,0,Private
008770eee87ecd6,0,Public
00878a3d1ab5060,0,Private
008ca6da1c73fbd,0,Private
008f8396f7523dc,0,Private
00938923a9b1c0e,1,Public
009481f37138b43,0,Public
0095a87b39e926e,0,Private
009f2bc2503d9ce,0,Private
00ab50309d1d899,0,Private
00bc2d4e72deb53,0,Public
00c5d1318270b88,1,Public
00c8903eb1198e9,1,Public
00c8c24a5f2a568,1,Public
00cd9b35c72fda0,0,Private
0101134792689f2,0,Private
010b8c9344db9f0,0,Public
010ed2e77841605,0,Public
0116754fc40e554,0,Private
011b76652c13d81,0,Private
0120604601f751d,0,Public
0121ed0b2d396b4,0,Private
012a06399efcf7c,0,Public
0135fc89bc941bc,1,Public
0138abc531f53be,1,Public
01443fff198a3a5,0,Public
0149f58b608dbe7,1,Private
015b0d3c1b9de38,0,Public
016f28151578bb6,1,Public
01749f0d0f1e891,1,Private
01788cc806b89ed,1,Private
0178e23a0ff8ec2,1,Public
017e410cfeda3e1,0,Private
0183f8fd5cb417a,0,Public
0186e31b3aae82a,0,Private
019619534b0a9e9,1,Public
01973e735c8adbf,1,Public
01a5f59e79de974,0,Private
01adcd230126e40,1,Private
01ae2c181e5e0de,0,Private
01b8f340767bf14,0,Private
01bbe216e67c91f,0,Private
01c30fdf5f0b6c4,0,Public
01c34a5f1f83fa5,0,Private
01c77a7713549b1,1,Private
01d5addb96fe3dc,0,Private
01db68fc9bc31a5,0,Private
01e23062399d027,0,Private
01e3c22e0f87c50,0,Public
01e8076e1e9b9ba,1,Public
01ed82c4a077dc6,1,Public
01f0e28d8c0ac0d,1,Public
01f80cc97aa18b9,1,Public
01fc1e507b28659,1,Public
01fd177820474af,0,Public
01ffb162de52e1e,0,Public
02010db02d2638b,0,Private
020a128bf586b1a,1,Private
021b50aba349908,1,Public
021b7bb83a61a8c,1,Private
022285fecd3ee4d,1,Private
0233786dfd6dd8f,1,Public
0237ffc25eb5cb4,0,Private
0250b4f3cae2dd0,0,Public
02529ce081263b2,1,Public
0254fb47496ea9e,1,Private
025c8914aac4e18,0,Public
025f0a7c85293e5,0,Public
0260ce955f4b406,0,Public
02615a2193edbc1,0,Public
026a4d9a5878f95,1,Public
026bf67bad5bfab,1,Private
027769e077d65e1,0,Private
027879efbde15bd,0,Public
02791a544147210,1,Public
028112e1538b82b,1,Private
0287b8c4f1a187a,0,Private
0289b0de11cdb7f,0,Public
028bdc2b724a166,0,Private
02a6653e5b5b9eb,0,Private
02b0490047e9276,0,Public
02c4094a0b5e825,1,Public
02dac8d76fc9a27,0,Private
02ddcabfc4ac436,1,Private
02e08e15b7a699e,0,Private
02e49b732565622,1,Public
02e5bbac5f34f3d,1,Public
02eddeb8a36acc3,1,Public
02ef120a117dc74,1,Public
02f32c876660cef,0,Public
02fafe95552eb73,0,Public
02fb1f6ae7f81c6,0,Public
030ad5cd8cf5a44,0,Private
0319cccececee34,0,Public
032821c5a1ed0da,0,Private
0329890bbbe992e,1,Private
032bf6aa34f8ca2,1,Private
032fc4e14c1331e,0,Private
0333d589b9f9fab,1,Private
03371f2c6b6b10e,1,Public
0361f7b24b44212,0,Private
0364826f14907e5,0,Public
0369fc9dd4559d3,0,Public
036d9b803e29265,0,Private
03782cd73a67791,0,Public
037bead90ad64d4,0,Private
0383df536585651,0,Private
03871021892ad44,1,Public
038acf6f1a3858d,0,Private
0399713cd49b9c3,0,Private
039f43d0621fe0e,1,Public
03af63d73ba4686,1,Public
03b170eb6a69aa8,0,Private
03b64efcbb0b3d6,1,Public
03c137889543b2e,0,Private
03c8162e6fe3100,0,Public
03eb828a4f2f9c4,0,Public
03f821d96b01d5b,0,Public
03f9c85713a3595,0,Public
03faf9213af0108,1,Private
03ffc1595bc3c69,0,Private
040507f2500079e,1,Public
0407cfafa82047e,1,Public
040c9334e84abde,0,Private
040f20a50206b94,1,Public
04137f41b0bc243,0,Public
042df011b6f71e0,0,Public
0430b8b9ab936f0,0,Private
043452e254e9934,1,Public
04391bb89ba97c0,1,Private
043e24978572e2b,1,Private
04419f0745a0371,1,Private
0444f47249a291c,1,Private
044bc7cced291db,1,Private
045306e909f1b34,1,Private
045574cef0f15c6,0,Private
045af59bd95914f,1,Private
045bd80f1a14293,1,Public
045febb4604e580,0,Public
04646e366a354ff,0,Public
04667a3e8f82592,1,Public
04682b72267d484,1,Public
046a8260cfab2d3,1,Private
04772f05d2e4e9e,0,Private
0479a63fd271326,0,Public
048bc78299b93c6,1,Private
048e459219ae4f4,1,Public
0490473fd4582d5,0,Private
049553d0cbbd4c3,0,Public
0495f97e6d9d178,1,Private
04981c19adaa7af,1,Private
049c5f9363ebf79,1,Public
049ef6a0ed6eecf,1,Private
