row_id,target,Usage
0001bd39282ac30,0,Public
0017412ae8b6b0b,1,Private
00274e8f015020a,0,Public
002bfec13c25d79,1,Private
0030cb1c2c09616,0,Public
003928f94a432cd,0,Public
0039819a7617e29,0,Public
003d4a3c9a38f79,1,Public
003ea3ea6255cce,1,Private
00458e120dc8563,1,Private
0051ad49e61f1b2,1,Public
00560b866c35b0d,1,Public
005bb1941e68e3e,0,Public
005bf4b675b7b9d,1,Public
0063abe534aa848,1,Private
006b8f00e55b60f,0,Private
0071296c95aca12,0,Public
007198971ea83b4,1,Public
0083704d3e5fec1,1,Private
0083c3dc26e33ac,0,Private
009f14d9b30d4a3,0,Private
00a4bdd0e499dcf,0,Private
00a577b05edc951,0,Private
00acffa107f150f,0,Private
00aef113c3938be,0,Private
00b13a558720427,0,Public
00b76cb4524323a,1,Private
00b7e1597f1e00a,1,Private
00c46079835aec8,0,Private
00d062e5cc83e4a,0,Public
00d4b589202482e,0,Public
00db37e9655780a,0,Public
00df21a72588db8,1,Private
00e06ccaf146f46,0,Private
00f9788131eef3d,0,Private
00fae560814519a,1,Public
010e4aa00883849,1,Private
01192f8888da93e,0,Public
011f00234b34338,1,Private
011febd6437f23a,1,Public
012e80282f3ca4e,1,Private
0133c8f5a6b377e,0,Private
013f01ca2de5ef3,0,Public
0141d2e1e94411e,1,Public
0143062cfc523c7,0,Private
0150c6c124b7c71,1,Private
015a095f157a184,0,Private
015b75202b9fad2,1,Private
01699fdcc1fa22f,1,Private
016b51bc8dbdef6,0,Private
016fdc6808736e3,1,Private
0170bf2ac549999,1,Private
019944f9a50aedd,1,Public
019c189f3070f8a,0,Private
01a0ed74d1bf26e,0,Public
01a30b06e99390e,1,Private
01a6347ab1fa7a9,1,Private
01a666ebec197c9,1,Public
01a7864cec0a6ec,0,Public
01ac12c017a5ead,0,Private
01ac8e0539e12fd,1,Public
01ace0ab6a019e0,0,Public
01de73c861b33ea,1,Public
01e79280f705951,1,Private
01f3ae13702464b,0,Private
01f647ff577cc59,1,Public
02020d6bd7312de,0,Private
020e10a36ae70a9,1,Public
020e4de0cec67a9,1,Public
020f6f0d62da198,1,Public
0211a0b5d7844be,0,Public
0212c030251558f,1,Public
0215e68861a3e87,1,Private
021acc217d4f663,1,Public
02249b065ca8f6b,0,Private
0226915a2003c3f,1,Public
0227f8f44baf06e,0,Public
02339f79af54404,1,Public
0236534a35fd8d5,0,Private
023b0fae9301af8,1,Private
023cb271e3f0762,1,Private
02485bd0e54efd5,1,Private
024de2b63e7d632,0,Public
02582619e8792c7,0,Private
025920fe3317f8e,1,Public
025b5da1af09b6f,0,Private
02603dd66a2fc27,1,Private
0267df1338ab959,0,Private
0269b1f951028eb,1,Public
026ab67f0e37bc7,0,Public
026c7dbd728d4cb,0,Private
02719cf35ea5015,0,Private
0272f8e4d019ca0,1,Private
02742631ec61119,1,Public
0275b75f25aaef5,1,Private
027cf0495f0df70,0,Private
027d4c887322232,1,Public
027ef60eae6f7a4,1,Private
02916126fa773d8,0,Public
02a350c34b3e0c1,0,Private
02ae8ed3643d638,1,Private
02b0a3bcf9b15c2,0,Private
02b0ef46674a53e,1,Private
02b4b4a74c42ca5,1,Private
02c00431b595a6b,1,Public
02c1fbae761f1c3,0,Public
02c728e7ddbbbff,0,Private
02c7ee0d6dda876,0,Private
02d03a18f779d7f,1,Public
02d081590fbaaa7,1,Private
02df19e5498408f,1,Private
02e153f88971c4b,1,Public
02e8ce3dd818f7d,0,Private
02f45bf2b065af3,1,Private
02f7098abcd9ad9,0,Private
02fc1418598dc78,0,Public
02ff63d6ba5ac02,0,Public
0302ece38ff6a75,0,Private
03045a91e12b768,1,Public
030668f956e4dce,0,Private
0309550d22b7b31,1,Private
030b4148418fb62,0,Public
030fd3c0fc8183f,1,Public
031ac4b622aa1ce,1,Private
031ebe202abfd49,1,Public
032ec2c495e91bd,1,Private
0333778072c62f9,1,Private
033e7a198cca51a,0,Public
033f15f321aed79,0,Private
0346bfa16a1fb13,1,Public
03481ab780eae99,0,Public
034f1920e40def9,0,Public
034f2534be48334,0,Private
03504ce5c994bea,1,Public
0354c33d957353f,1,Public
03561f11cb558e0,1,Private
0360fbc92d9577b,0,Public
03628ebeb4405ed,0,Private
0363b12dbc21920,0,Public
036d6287686220e,0,Private
0371e0115035429,0,Private
037a57bb068ed40,0,Public
0381d4852406b2a,1,Public
03829b6fac4caae,1,Private
0386d3729e96e79,1,Public
039286afb84dead,0,Public
03994b26f9b5ef3,0,Public
03a03e5d48dee90,1,Private
03b02fc06bb98a4,1,Private
03b5f878fa88d4a,0,Private
03b672d2ad94eb6,0,Public
03b7eb99220add9,1,Public
03c05c6405e3a15,1,Private
03c0ddfd6fbe945,0,Private
03c775d95b090b5,0,Public
03c92713fc2a690,1,Public
03cba2cac925349,1,Public
03d025fde8bf127,0,Public
03d1969f5ae9426,1,Public
03d21d65b3e82ef,0,Private
03d3f247ba068e1,1,Private
03d97dd5671eef8,1,Public
03da49599b609dc,0,Private
03ecee78afb60cf,0,Public
03ee350d412c7ac,0,Public
