row_id,target,Usage
00024e9c51a5a1,1,Public
00046316ce4c58,0,Public
002b17254c6d73,1,Public
002b94bbf50fdc,0,Private
002ec7d2d173be,0,Private
0031b65f566d93,0,Public
00337cb849764e,1,Public
003ad946884454,1,Public
003d109a0d081a,1,Public
005315b7a52dd7,0,Private
00586874e295d5,0,Public
005ad598f52100,0,Public
0062c826f994f5,1,Private
0066f531ea990d,0,Private
006bf187d64cbb,0,Private
006cfbbc373239,0,Private
006ec578ee30e4,0,Public
007e13fb948d7b,0,Private
0082ba12c36b86,0,Private
00847175e24a47,0,Private
0088825d0e99f8,0,Public
008eb6dc7f7cdb,1,Private
009121ede9495f,0,Public
009d1c98ede706,1,Private
00a400eee6f8fb,0,Public
00aa257911cd7b,0,Public
00b370e82513d6,0,Public
00b921316382bd,0,Public
00b9fcbf385967,1,Public
00c2e2232902fe,0,Public
00c3b86a2bd3a2,1,Public
00cdf929ccaee8,0,Private
00dc5f68eb52d8,1,Private
00e58a811031cd,1,Public
00e5fc42f9d105,1,Public
00ef958832e1aa,1,Private
00f5fb7b9f4bab,1,Public
00fef44f913f46,0,Private
010127b86eccc5,1,Private
010f154215acf2,1,Private
01178f84c48f33,1,Public
0117cba5776e5f,0,Public
01199398125638,0,Private
011b6dd01a2d2b,0,Private
01310016a20d68,1,Private
01350b07b24e30,1,Private
013c9f7c922e91,0,Public
014fac21cfb872,0,Private
0155c08b6b2f88,1,Public
0168d8e890f86a,1,Public
0169ed451e3b46,1,Public
0172abb2433d04,1,Public
0174b9f1a585e5,0,Public
01778cc3d68938,0,Private
0194722633d7c9,0,Public
019893ce94cde2,0,Private
01a759477fbf26,1,Private
01b2ccd3f86223,1,Public
01b65d59b7ba99,0,Public
01bb73cb4021c4,0,Private
01c5d724764209,1,Public
01cf7bacde7fe1,0,Public
01f14c809ce2d2,1,Private
01fb07d359f691,0,Public
01fdbf15667ca4,0,Private
0206fede634656,1,Private
0207242c90f22b,0,Public
0208c96e310d3b,1,Public
021345b9a7d63f,0,Public
021814a64d9476,0,Private
0218b9eccfea6c,0,Private
02202b0464e87f,0,Public
022107feb24540,1,Private
022812c9af1e41,0,Public
022b2a2f0bc945,1,Public
023203d4588275,1,Private
023cf245f55e5d,0,Public
024ca3603745c3,0,Private
025a375df36791,0,Public
025b6a82d17b4e,0,Private
02625ca050cc57,1,Public
02647cc849d356,0,Private
026d3b3e1eec03,0,Public
026f5d1fc65507,0,Public
02797d84717f7b,1,Private
02798a53d3e63e,0,Private
0282796114b168,0,Public
028297e442a326,1,Private
02860ad22ee265,1,Public
028c4f4a040150,1,Private
029d54c15f9347,1,Public
02a1c18f5998e1,1,Private
02a643ec9fc8a1,1,Private
02a656627c9eee,1,Public
02acf0e9d0fb33,1,Private
02b24360836529,1,Private
02b46aedf8dd48,0,Public
02b5d58bc70985,1,Public
02b6cf50e4f52c,0,Private
02b8ad74e9f378,1,Public
02bafef7e852b5,1,Public
02bb2c9eab761d,0,Private
02caf7598cf477,1,Private
02cde6213d4f6a,0,Private
02d2f268f715de,0,Public
02e0818f551660,1,Private
02e35a9636761a,0,Private
02e6c983951e57,1,Public
02e7fe6462c9fe,1,Public
02eadb08863504,0,Private
02eec136322f7d,1,Private
02ffe292bf8673,0,Private
03001dc28b2f79,0,Public
0301bfc9e8ad45,0,Public
030477271e8b9f,0,Private
03072429460be4,1,Private
030e1026c9dc7b,1,Private
0311c0f2ee74bd,0,Public
0312b3fe22b63c,0,Public
031823c2954ac7,0,Public
031c88dfce9dd2,0,Private
0321e9e95b1559,0,Private
032a03321de921,1,Public
0333f4e2d0c3c8,1,Private
03457dd7a850e7,0,Private
03487fdee8ef75,1,Private
035068a4f07841,0,Private
03582b6ed6dcd5,1,Public
03593d9c843fdb,0,Public
035c4ff3efd50a,0,Public
035e33c2de712c,0,Private
0369ed98f58c6d,0,Public
036abad31b7511,0,Public
037b29c6be1c0a,0,Private
037c8549227654,1,Public
037e7c19df1a48,1,Private
0397b0b10ba194,1,Public
039a5dbd7258a6,0,Public
039b1a9efc457d,1,Private
039f9ef70a9dcf,1,Private
03a73f172d3616,1,Public
03b20195ec089c,1,Public
03b565217a929e,1,Public
03b9f223cd3e2c,0,Private
03c4036d861966,1,Public
03d59cce0904ec,1,Public
03d79440ad214e,0,Private
03e0045fa4f73e,1,Public
03e43bc1f445aa,1,Private
03e44c7dd4afb6,0,Private
03e74b09ed6307,1,Private
03e8abeae5bcfe,1,Private
03eb2bcdd5bb52,1,Private
03f2bd0f27790c,1,Public
03f5d9958fb869,1,Public
03fa4f8111168c,0,Private
040022373f099a,0,Public
04081d808cd12d,1,Private
040e61aa473133,1,Private
04137e0f5895df,1,Private
04295b13da9f61,1,Private
042ce4d93925da,0,Public
042e1ddae3ed0b,1,Public
0434802c69cb10,0,Public
043581c4421fd7,0,Public
0435fb95858a24,1,Public
044137ac5ff47f,1,Public
04449de191f791,1,Private
04525be5ab5432,1,Public
0460c28518ca73,1,Public
04613c94209939,0,Private
0468376f8e6898,0,Public
04836e86b6e96e,1,Public
048dfd92f5f5eb,1,Public
048f0b8338033e,0,Public
048f5111504c1d,1,Public
04946814ee7439,0,Public
04988bdfa1db73,1,Private
04b71db21cf347,1,Private
04c7b559a1a689,0,Private
04d8687d3314bb,0,Private
04d9edcee33732,1,Public
04e3a2c480bb98,0,Public
04e593407145a0,0,Private
04e6e9605f7c0c,1,Private
04eae30435f68a,1,Public
04ebb508a98e88,1,Public
04ee88a6d422a9,1,Public
04f60f0e61542f,1,Public
04fbe23b644396,1,Public
050246b815a041,0,Private
050507c0bd882a,0,Private
0507d504c1799c,0,Public
051e30b9c80d41,0,Private
052a61b9d30e03,0,Private
052defbcab562b,0,Private
0530074f4d4a84,0,Public
05306fcc97402d,0,Private
0531acc043b897,0,Private
053d77d25ede79,1,Public
05483dcfd4b0c4,0,Public
054d0c69e6332d,1,Private
0571be810aa0a2,1,Public
05781a9f995daa,1,Private
05874b82764f1a,1,Private
058848b19d2318,1,Private
058abf5bb1b419,0,Public
0598d90bee9d88,0,Public
059b0dac423698,0,Private
059d378075167e,0,Public
05a0255eade1fa,1,Private
05a1884dc8ee5a,0,Public
