row_id,target,Usage
0008a59cf21b377b,0,Private
0016984c6ae7f876,0,Public
0018fd90d7d3f5e8,1,Private
002d8fbf4c90be79,1,Public
002f011239c9527d,0,Public
00397368dbd716fd,1,Public
003b169fcda086d1,1,Private
004083829e30e030,0,Private
004177a22544b9ef,0,Public
0047370471b8302b,0,Public
004a22f863504aa1,1,Private
004a7fca1bb82305,0,Private
004cc2edca727437,0,Public
005813cb62bc66fa,1,Public
006742957284a17b,0,Public
0075ed30f23d2f65,0,Private
007938d371bd7d7d,1,Private
007eaa2358e8e63c,0,Public
0089371e83b5876e,1,Public
009a428a623efdcd,1,Private
00aa944d00efb88e,0,Private
00afd35368ee403f,1,Private
00b3c7c20ee6c53b,0,Private
00b8b7e28f0d8bf0,1,Private
00bc2c8359c7e6b3,0,Private
00c9f5ad0384f5da,0,Public
00cceb4c5886e583,1,Public
00cf7e5e972aecfb,0,Public
00e0d42de23914c6,1,Public
00e72caadf729844,0,Public
00f1742771dd67df,0,Private
00f6002cd47d33c0,0,Public
010213e668366fec,0,Private
01047b079ed7f6e8,0,Private
010885ad25d6ba9b,1,Public
0109624be8492924,0,Private
012347b61d3ce476,1,Public
013529b04ddb9136,0,Private
0139101154adafe1,0,Public
013a69f5a9e5d994,0,Public
013c5541dd52ec39,0,Private
013df1a8946e9aa7,1,Public
01420895761fc0b3,1,Public
014639a233ec944f,0,Public
014f943e736bcfa3,0,Private
015af65f0ca643ca,0,Private
015e6c2a4a88e499,1,Private
015ff05fa1e17c5e,0,Private
01662083a9ab57de,1,Public
0172d049711de23d,0,Public
0178ba3a11a20330,0,Private
01797794ff238042,1,Private
017f7470c7fccaf0,0,Private
018ab02acfa87306,1,Private
019d8428ba5faeee,0,Private
01a5e19641ec3e1d,0,Private
01a99353dc0a7784,1,Public
01b234ec4b188e86,1,Private
01b32cd7131e6935,0,Private
01b8d7da200e80cc,0,Private
01b94d216855ba71,1,Public
01c2d669073103dd,0,Private
01cbd78f80d3f917,0,Public
01ce1c526ed061d7,1,Public
01cf05baa5a77b29,1,Public
01d08a36ae601bef,0,Public
01d21943e145f74d,0,Private
01e9c70bbcb6564e,1,Public
01ea45c30e9798a5,0,Public
01eccef1e6da0730,0,Public
01f26800a23e5575,0,Private
01f8722c2009f560,0,Public
01f8b853f93e4afc,1,Private
01fd22e3795f3f54,0,Public
020592046f239b39,0,Public
0205c8e47b87d1fb,0,Private
020626b329cde4cd,0,Private
0206dfcd56eb6e34,0,Public
02096ebbb6073f6a,0,Private
0213751774807ab0,0,Private
0213b901cc755416,0,Private
021607eb30330b30,1,Private
0218253060ba1e3a,0,Public
021b8f032c933c6d,1,Public
021e50988375f188,0,Public
021fa1dbdb95dcd6,0,Private
0228843b37bad67f,0,Private
022e97e5eb458059,1,Public
023daa5d2a025390,1,Private
023eb08a07135c42,1,Private
024646a4c8940c6b,1,Public
024822afb1e296bb,0,Public
024942f7ed8b643d,1,Private
024d6a7049811eed,0,Public
0251fa3fde5b2047,0,Public
02573fda7926ebcf,1,Private
02613cbc6d45d39a,0,Public
026aa9ab392313e7,0,Private
0276168f28b0a834,1,Private
0281d3a2b946577c,0,Private
028528a08d07e514,1,Public
028d669956d1d3c5,0,Public
029affbacc6f1ccc,1,Private
02aab60b50db326f,1,Public
02b172cd8d6d6f35,0,Public
02b6dcbfdb28bb9a,1,Public
02bf276578085b8d,1,Private
02c24c1b4b3a8322,1,Private
02c8d588e6e3f6ce,0,Public
02cae0e690893bc4,1,Public
02d23af88d118cef,0,Private
02d706a787008fdd,1,Private
02d75f50ae501b24,0,Private
02db592698bb8161,1,Private
02e37fe41a3b6522,0,Private
02e48eabfcedea02,1,Private
02e74f4c9f1e9c88,1,Private
02e8f13e7c0d9a43,0,Private
02ec68bf2d32a003,0,Private
02f660dc5711e873,1,Private
02faf63ac587a9e6,1,Public
0302efc0857ba7bf,0,Public
0320d39703ee70b3,1,Public
033731fbf86214a2,0,Public
03476b3aadf39b29,0,Private
0356a494f7b423aa,1,Private
0356c89ae1af8983,0,Private
035add2f26511775,0,Private
035d9aaa0ffda866,1,Public
0362ab4e2a77a7cb,0,Private
03670364e23ee9ba,0,Public
0369b10638d06021,0,Private
036a047321e6f40f,1,Private
036f04155381108d,1,Public
03785c0fdb590702,0,Private
0379feb03ef7f956,1,Public
0380cb0ed2d33c7e,1,Public
038edb3985ddb0e3,1,Public
03a689eaaa27377a,1,Private
03ad243487d04779,1,Private
03ae42ecfe86f2e6,0,Private
03b1be37a3e6f63e,0,Public
03bfc67f657e67d9,0,Private
03c32f44914b86e0,0,Private
03cfe2ce7578c455,0,Private
03d4557a1479fbc8,0,Public
03eee433ef2c9a56,0,Public
041b175e6a30bfd3,0,Private
041df2721e185158,0,Private
0422b634e6831857,0,Public
04302e490e461ff5,0,Public
0430303f007c9ca6,0,Public
044150a36038f481,1,Public
04442f46dded50b7,1,Private
0444591f90a43c7f,0,Public
044989b5be4902b5,0,Public
0454a080b4baba4b,0,Public
045af4809efc810e,1,Private
046411457499e9f7,1,Private
0468faabf8af90f8,1,Public
046ff4e1f77540a1,1,Public
047dda76c19f0a81,0,Public
0483deacd9297a56,0,Public
048c144177bd8134,0,Private
048dd8d9b0d5f88f,1,Public
049b4998794919f8,1,Public
04a9a6efa3507058,0,Private
04b21ba69fc201db,1,Private
04b8d509bcb69f95,1,Private
04ba88c8eeae4c0c,0,Public
04c631fee847d924,0,Private
04c668a7affc9024,1,Private
04d034b71fc7398a,0,Public
04d4a6f8afd41fea,0,Private
04d864a7487034a4,1,Private
04d8efe762d35a1e,0,Public
04d9c205b2d581cb,1,Public
04e63d5d6837bff7,1,Private
04e6dd0e2ad2fc35,1,Public
04f4ff348a9a5e76,0,Private
050535718ce9fe42,1,Public
050bd22b030a8a4d,0,Private
0516dd07dcdec464,0,Private
05220df5f80dd03f,1,Private
052e8d6718e1d1e1,1,Private
0538ac5ad52adca3,1,Public
053fbc9a2831df8a,0,Public
054c0fdd9c063553,0,Private
055c81ed1e4b26d1,0,Public
055db182fdad9681,0,Public
056a8b6798c466cb,1,Public
056b9a5b94812717,0,Public
056d419eafc450d5,1,Public
057313790187aa13,0,Private
05766d50bec3b5a9,0,Private
057dbbd5c8ad10cf,1,Public
058dd6bd2f7b5df4,0,Public
058ed65fddf4db4d,1,Private
05906747e538ce08,0,Public
059f333105e6371c,1,Private
05a2cd7afdb6c9cc,0,Public
05a712bbd43ce180,1,Private
05a80ad64dee3061,0,Public
05aab1be009ae51b,1,Private
05acaf46a5321615,1,Public
05ae92866e016be0,1,Public
05b1f86478933987,0,Public
05b56d78dac0cabc,0,Private
05bae531ac61186f,1,Private
05bc3c82949fde76,0,Private
05c0c2931d792396,1,Public
05c96f4db0c419a3,0,Private
05d22efaa8fb72b4,1,Private
05d49c69130d87f0,0,Public
05daaf084991f93a,0,Private
05dc48c32abb1697,0,Private
05e2051e2370be3a,1,Private
05e29c96a48c67ad,0,Public
05e8367a43e17eec,0,Public
05e91738a0195c5d,0,Private
05ea56485f913584,1,Private
05ee8922fc088d20,0,Private
05f9df2dbafe9d16,0,Private
05fe30a774c1b5cd,0,Public
05ff262613960c80,0,Public
060360383b102fa8,1,Private
06092c3e9bbc6954,0,Private
061bc99a08b9296d,1,Private
0625a4094b788e8d,1,Private
0628e0c1a38e9b70,0,Public
062d22672e866d75,0,Public
0630f343beec49f7,1,Private
063587349a31a16b,1,Private
06370a41731af326,1,Private
063babfdc6ca0585,1,Private
0640065d56fff602,0,Private
0646c0dce635392a,0,Public
06509c98fafe8c44,0,Public
0655f7b69290ffea,0,Public
06598fe3f523093f,1,Private
0666e4ec3646948d,0,Private
067f8d7a9b4fa18b,0,Private
067fc7cf89bb84de,1,Private
068918eebc61afc4,0,Public
068ec5acce0745ed,0,Public
068fc8054261700b,1,Public
069576bc11eca0d7,1,Public
0695a01535dbea3e,0,Private
069c47ca7fdcf175,0,Private
06a2148e67462313,1,Private
06ab407e79988ff9,1,Private
06af4abd76bf7863,0,Private
06b1971080b9b801,0,Private
06bc5c8b5e021f1b,0,Public
06c38debe8f90e17,0,Private
06c565ada7579caf,1,Public
06c804673685a0d7,0,Private
06d4e215b4eba6ca,1,Public
06e8cc9128718b4f,0,Private
06e969dc9f62199a,1,Public
06f94821f2444ebd,0,Public
