row_id,target,Usage
000793b8e8d3fd9,1,Private
00155433999a3a1,1,Public
001a4b279822521,0,Public
001ba6212810b82,0,Private
001edf1168c5ec8,1,Private
002327a4ff05f22,0,Private
0029ac005493c4b,1,Public
002d326a0121169,0,Private
004093c66f30289,1,Private
004413a0be53b5a,0,Private
0048f0b668bbba5,1,Private
004af7a4c4d75b8,1,Public
004cf0f68ddea84,0,Public
0057a313ca8fc19,0,Private
00647edf11aaece,0,Private
0067e001ea300c3,1,Private
006b57488e9757a,0,Public
006e90e7a2e0fb4,1,Public
0073c7db41aa68b,1,Private
00798821540209d,0,Private
0085437346b34c7,0,Private
0093a8c04d472ee,0,Private
009607498ff81be,0,Private
009e2c0c448b681,1,Private
00a6e55ba6f82c6,1,Public
00aed427d28ddca,0,Public
00b558a89c3c1ba,1,Private
00b55994765da2e,0,Public
00b868ab34b69c8,1,Private
00bb9d414a395c6,0,Private
00c3dc8cf59df4a,0,Private
00c72af96fcd7b0,0,Public
00c88b28254aa45,0,Private
00dbb09fbea6356,0,Public
00e43b492ca10a9,1,Private
00e63921162ea78,1,Private
00e68179beb01b1,1,Public
00f36dccbfeb046,1,Private
0109d432edbf48e,0,Public
010cd3981eb8fa2,1,Public
010fe08970a3693,1,Public
0110d4bd7867e2a,0,Private
011526f79b068a1,1,Private
0116ff540541540,0,Public
011e4e3a9e6e02d,0,Private
011e5a44012d426,1,Private
0127ffbafbac006,1,Public
0129a7018eeea88,1,Public
012abfeefa9ac84,1,Private
012f926f20b87c6,1,Public
0140dd758c7326f,1,Public
014b5533c023298,1,Public
014f04cc789bea5,1,Public
014fcbcb5f27698,0,Public
015e5fe5d6e960e,0,Private
01614bbd13b1060,1,Public
01620734262227a,0,Public
0173d81cdcc56b4,1,Public
0176354d7bcc626,1,Private
017ae00221525cc,0,Public
017f1bd11504bed,0,Private
0188b24ddbb8e7e,1,Public
0191d600d4b899b,1,Public
01931644e7e95d9,1,Public
0195b0840d48b78,0,Private
01974f95e0c9929,0,Private
019a17c3262bce7,0,Public
019d1921cd5e4b6,0,Public
01a604784d56243,0,Public
01aa6656ab058cb,1,Private
01b016c63e487f4,1,Public
01b1da116a0b3f1,1,Private
01b27d3a57d0604,1,Private
01b77e71f046b2f,1,Private
01babdd8c2fd545,1,Private
01bf056950cc477,1,Private
01c1ef1bdcefe76,1,Public
01c38fd4838eb3c,1,Public
01c891dbfdca87e,0,Private
01da2cd13472634,1,Public
01edac480dfb8d3,1,Public
01f7864eb8113b2,1,Public
01fe590dba1c93c,1,Public
