row_id,target,Usage
00060228ac89ecf,1,Public
000979172d18089,0,Private
00163e31e5e899f,1,Private
001a6e597053d8e,1,Private
001e46f456f7f1e,0,Public
001fbaaddb32fc3,1,Private
0020adf1a2a21e1,0,Public
00214bbbb5d6934,1,Private
002397d0c7d6a6c,1,Public
0026e448e89d1a5,0,Private
002ecceefe1455a,1,Public
002f0d0f7262abb,1,Public
00449d2427bac14,1,Public
004a769b156efa7,0,Public
00524767d367848,0,Private
0063254f7a6a973,1,Public
0064af232de520a,0,Private
00688790a01d724,1,Public
006941910379b76,1,Private
006e8f3283b46c1,1,Public
006efcc0e5f4f03,0,Public
006f618884eb571,0,Private
008a4146b49660b,1,Public
008d93c139eb77f,0,Private
0097537cae94e9d,0,Private
00979f0fa2670c8,0,Public
009b9d3d9d217ec,1,Private
009fb574f9f86a7,1,Public
00a31e8e57e6c3e,1,Public
00ae103ee0b3613,1,Public
00ae2bfa4d4cc99,0,Public
00aeb7422c1c234,1,Public
00b1752bac3bb8f,0,Public
00b254ef678cc14,0,Public
00b37a1b392aed0,0,Private
00b3cfe9cd6384e,1,Private
00c49494c50a1bd,0,Private
00c8d9652cf18ea,0,Public
00ccdf182a24b8a,0,Public
00dc13a87eeb3f7,0,Public
00e968089dc7cde,1,Public
00ea009981bdc2c,0,Private
00ec7752fca2d4a,1,Private
00f2eb5c75b38f8,1,Private
01120087c171b88,1,Public
01149e7781a8139,0,Private
011e1735ec070a5,0,Private
012fa95ce6759cf,0,Public
013192311f9fd0e,0,Private
01330fdca3f8894,0,Private
0147338dfec4cb1,1,Public
01478a90aff0468,1,Public
014825bbe5fc53d,0,Private
014951fb8bf3216,0,Private
014f3b924a4c502,1,Public
0162037dded7612,0,Public
016d701d654deed,0,Public
017289902be9815,0,Public
0173bc107321901,1,Private
0183715de9df6d4,1,Public
01853ed4116d682,1,Public
0189aa143f86d1b,1,Public
0189fd25f102bb4,0,Public
018a6daa8e539d6,0,Private
018c09b8fb800ec,1,Private
018dcb7cb473e65,1,Public
0193c5aae1330d5,1,Private
019d5df7e154395,0,Private
01aa413985a3c90,1,Private
01aca42e30a7c67,1,Public
01ade0ae8710b64,0,Public
01b0604e4897519,0,Public
01b146e5ecbf937,0,Private
01b50e73cacda24,1,Private
01bf12e1db473e2,0,Private
01c9ac7e7c2cbf6,0,Private
01da5cd4eb81c3b,0,Public
01dcfd2b73c424a,0,Public
01dd946537bb2a8,0,Private
01e8314a6f39bf1,1,Public
01ebcd0730c15e6,1,Public
01ebeb41fe9ab1a,1,Public
01ef1ae84a570f3,1,Public
01f002b55ced772,1,Private
01f2df0057c647d,1,Private
01f46b2e0e0ba70,0,Private
01f86cf2b67d771,0,Private
01f97de7879133a,0,Private
01f9fecf1334995,0,Private
01fc95f511a7632,1,Public
0210cbab283d41e,0,Public
02122a124b8c8f0,0,Public
02163b9345d8d64,0,Private
0217d338fdde30d,0,Public
021f9606a001838,0,Private
02217e38d836a99,0,Public
0221ebad7d4c86f,1,Private
022a5b90e29b2da,1,Public
0232139c3b9cd64,1,Public
0237f4fcfa8139c,1,Public
02656d293d43e8f,1,Private
0265bc0f2757d64,0,Private
026a74f0cd0b5c5,0,Public
027110aa5a6b2b9,0,Private
02780a62e7a7468,1,Public
027994b5348af83,1,Public
027a2cbdea5110e,0,Public
027fba2d91f5620,1,Private
0289c18cd74b4c7,0,Public
028aae96c73fefd,0,Private
028b961053d8f7b,0,Public
02953a079aeb4fd,0,Private
0295eb494e3ac2b,1,Private
029637ec48b4b8b,1,Public
029809dfa58988d,1,Public
029bb785c6d50d0,0,Public
02a647495dba3d9,0,Public
02a91b5d7fb22d2,0,Public
02adc4dad8da96a,0,Private
02aeab6431f0e55,0,Private
02af7bae57b010b,0,Public
02b2ef63cd7059e,1,Public
02b88977c5b4a74,1,Private
02bf3848afb1210,1,Public
02ccd8827b6ae42,1,Private
02ea4650329739b,1,Private
02ef3d6478b43b7,0,Public
02f2ce1217b8faa,0,Public
02fb5b4f035a4d8,0,Private
02fc0ce3fe418b2,0,Private
0301973cd08ee52,0,Private
0304a4fa1c4793e,0,Public
03107703d4fefe6,1,Private
0311f8efbfe34c5,0,Private
0313016b6fe64f5,0,Private
0319471741a452d,1,Private
032625d696e93e2,0,Public
032bbe1f9ae0690,0,Public
0335743649fa79f,0,Private
033757c7b092547,0,Private
0337db7be786fb2,1,Private
033e165e40cba40,1,Public
0348108ad7b1e53,0,Public
0353ff5b6ce4809,1,Private
035643956d12ef5,0,Public
0372e0ddbeea018,1,Private
037cd8972e32316,1,Private
0386e6b64441c5a,1,Public
038962ed59b1e5d,1,Private
0392268abb40072,0,Private
0392ec8d280e821,0,Public
03955f21dbf6eba,1,Public
03970c890f252a7,1,Public
03a10ce3eeb6a1f,1,Private
03ab6be10ed5017,0,Public
03b3f33376b0462,1,Public
03bdafa378e3c79,1,Private
03be656c1db5e75,1,Private
03c70bc4a34dcfc,1,Private
03c9940369e78a9,0,Private
03dd70bf5378e0b,0,Public
03e27ed2894282f,0,Public
03e866919659af7,1,Public
03ed86b86e964c8,1,Public
03ee77e61e84e99,1,Public
03efa2c5fd55d2c,1,Public
03f294aff717ae7,1,Public
03fbc2927a27243,1,Private
03fc2823bfe457e,0,Public
03fd5067ee47860,1,Public
0405094ea180bcd,0,Public
040ed16be8eeb9a,1,Private
040fad43e932395,0,Private
0412ede19a84860,0,Private
041678ec5688425,1,Private
0420fbf91ad344f,0,Private
04277967de354bb,1,Private
0428ba5a65e3f36,0,Private
0438f874469760b,0,Private
043d7f13bb5408d,1,Public
043da4aa77caa41,0,Private
04400e10104f66e,1,Public
0446624644d64bc,1,Public
044971e432bdaf1,1,Public
044f3c9b19f65dc,0,Public
0451321eb28c0bf,0,Public
0452495aab88b63,1,Private
045a4ae255ba929,0,Public
045aaeaf994e643,0,Private
046145b520ec584,0,Private
0462758a12af5b7,1,Public
0477d094de6bca8,1,Private
047ec923a558f01,0,Public
048674165e61349,0,Private
048782035ae16a6,1,Private
