row_id,target,Usage
0005e3324320892,0,Public
001f8fe9b6fff0c,0,Public
0026dca07c1d483,0,Public
002bec4531f15ad,0,Public
002c23cef2e429a,0,Private
002ebab27c24992,0,Private
004a8d18b7bb723,1,Public
00564a85d97b3d5,1,Private
0061ed4255fd793,0,Public
007ac4ad0475d83,0,Public
008245ea2bea60e,1,Private
0085dbabca34eb4,1,Private
0088a13f1c0abf0,0,Private
0090842555dc96d,1,Private
0090a3de7d76ee3,0,Public
0092f3fb53f1a9b,0,Private
009430f5ab7d19d,1,Public
009a53845dc45de,1,Private
00a84e617ea764f,1,Public
00b72ffbdae0877,0,Private
00b868499c09372,1,Private
00ba0faf2c1de2d,1,Private
00ca9b7226cf836,1,Public
00d1de6ad976ea5,0,Public
00d56ed8363c77d,1,Public
00d6919d38c3c85,1,Public
00d8dba4a2adacb,1,Private
00e1afaf2ee3523,1,Public
00ef575982d4349,0,Private
00f7926b396e67d,0,Public
00f864c6732b819,1,Private
00fddba92c57164,0,Private
01053549b4e0291,1,Public
0108c950c98d768,1,Private
0115dbd73bc1542,0,Public
011ebbeeb4f4aa5,1,Private
0125915cb8a059a,0,Public
0127c4b9774b927,1,Public
0132b79c4a42452,1,Public
0140fdd18d81d97,1,Public
0143f8ce57f6197,0,Public
014efa8e0a01e40,0,Private
0153c2f6b475898,1,Public
01575abf43ffd42,0,Private
015a72650ca04fa,1,Private
015a96fa1ea66fe,0,Public
015b50fc9b20bba,0,Public
0160b317c6a82d5,1,Private
0160e268f76c656,1,Public
0173324d80b3273,1,Public
017b93b5276bd9e,1,Public
017ba50d4831620,0,Public
0186850e37f5e1f,0,Private
018cddb6f76b894,0,Public
0192373d4def0b9,0,Public
019e259f295395f,0,Private
01a456f1a1ea3bf,1,Private
01a4d548194e083,1,Public
01a4f3a2cecf423,1,Private
01ac743379b2cf8,1,Private
01ad7db5ceecad5,1,Public
01af34543234c89,1,Public
01afbbbcadb839f,1,Public
01b573c31049f7c,1,Public
01d4d70396dc209,0,Public
01d84622bf174a8,0,Public
01e08eee5cced40,0,Public
01e1f653d2929bb,1,Public
01e4a2f20abcfb2,1,Private
01e6a17b856817c,0,Public
01efdc0b9885d72,1,Public
01f0880e67c71b9,1,Public
01f7c6a24534a1a,0,Private
0200942d03fa487,0,Private
021776a9857b8ad,0,Public
021a49ed6b46ea9,0,Public
0220948dc4bb2e3,1,Public
0231d24a974be34,1,Public
02385527f02764d,0,Public
023b752fb5545de,1,Private
023dd819b9135ee,1,Public
023e29d72bd4e11,1,Public
0246a756f034128,1,Public
024fe13a1673a22,0,Private
025ecb1ed66a225,0,Public
026010233f813ce,0,Private
026e5c2b6820bb9,0,Private
0271682a46622c8,0,Public
02731ee6f9558d3,0,Public
0273f18ba53b832,0,Private
0278e4decee935c,1,Private
02798b2c52b3850,1,Public
0279f69c9a746c2,0,Private
027ceb0cec26614,0,Public
027ec9f53f8c543,0,Private
0282b377473149a,0,Private
0284aa7142b44d3,0,Private
028f907214aace3,0,Public
028faf9dcd9d75a,0,Private
029ed55389b2f20,1,Public
02a1ee82b7fb5ac,1,Private
02a2a6c894dccd8,0,Public
02a30c0a9c54656,0,Private
02bf97c6f8ea95b,1,Public
02c0174dedf5aa8,1,Public
