row_id,target,Usage
0009666596bc9d,0,Private
0013b25ded90b8,1,Public
00161fd6363aa2,0,Public
003dd9324e0499,1,Public
003e6460e802fe,1,Private
0051f4745785af,0,Private
0059ea765e66e1,0,Public
006c9ee1f56a65,1,Private
008fb5e0a80cd5,0,Private
0090d85cfe143e,1,Private
00930eac956741,0,Public
009959ab7e3579,1,Public
00aa883e4e120a,0,Private
00ab067feb00e9,0,Public
00ae0474aee6fc,1,Private
00ae39714f5346,0,Public
00b227d45296c1,1,Public
00b48b6567ba3a,0,Private
00b4c5338075a6,1,Private
00ba05d4df9bf6,0,Private
00c51e098b15e8,0,Public
00d181c79555e5,0,Public
00d4c937ce3bbb,0,Private
00d70d81eb5d66,1,Private
00d7240e62ce59,1,Private
00d83cfc9a0df2,1,Public
00dd277bdb702c,0,Public
00e712483fa21d,1,Public
00eadaf14f98c2,0,Public
00f3ab394da16a,0,Public
00fe9d49887b85,1,Public
01024a61096834,1,Public
01037d00caf811,0,Public
01056c2c7b8560,1,Public
010ca58e785206,0,Public
010ffca61ede1d,1,Private
01121d5e7cd761,0,Public
0115bfdb28dea6,0,Public
011accec186147,0,Public
0127b82fb31a30,1,Private
01311000b5048d,0,Private
0132ccf090a6e9,0,Private
01508c398f1400,1,Public
015650660b60c9,0,Public
015705ebb99eec,1,Private
0158bac17f997e,1,Private
0162b791609006,0,Public
0169ae989d3aa3,1,Public
016bc8419abd5a,0,Private
01720e5f403dfe,1,Private
01730d7eb1c1b1,1,Public
018aa52f39beac,1,Public
018c4e87cc2511,0,Private
018cb7efa87130,0,Private
018e821983464a,0,Private
018fbc9f2a3e52,1,Public
01a1892d4a7832,1,Public
01acf696908a09,1,Private
01b0e55140e4e7,0,Private
01b18868d0b309,1,Private
01b66f88ca47b8,0,Private
01bbe5a4319447,1,Public
01be265848d220,1,Private
01c16156081561,0,Private
01c236062f0173,0,Private
01d4b426e22046,1,Public
01ded8fd01a577,0,Public
01eea8f78f685d,1,Public
01f57e16b496c3,1,Public
01f80037d3ee73,1,Public
0200866153966a,1,Public
0200f5bc14b195,1,Public
020481432024c6,0,Private
020671ede48514,1,Public
02069aa22b7972,1,Public
02079669fda21f,0,Private
0208219b4aa176,0,Private
020f11a58a3de2,0,Private
0212c87edfdd30,1,Public
0214cd0eacec10,1,Public
022da4cf600811,1,Private
024de1da551617,0,Public
024de8357b1a2c,1,Public
024e69a35c3cee,1,Public
024f373572981f,0,Public
0254aeb532e936,1,Public
02561fa399331e,1,Public
0257efa46ab417,1,Private
0258ed138365cc,1,Public
025a10bf1fb25e,1,Private
025d3d2231e3b8,0,Public
0263c8f68b15ca,0,Private
026514bbaf225b,0,Private
0266e98219f047,1,Private
0267769b2aabcf,0,Private
02787370728663,0,Private
027c8a21e85687,0,Public
028c1133be317d,1,Private
02940dfce7ee48,0,Public
0296d02f6692c1,1,Public
02a94a2865ae2e,1,Public
02ab39b2877802,1,Public
02af21f9056a40,1,Private
02b2dc4c92271d,0,Public
02be9aec8d7287,1,Private
02c02680ca51d2,1,Public
02c10591ca1171,1,Public
02c56efc80f646,1,Private
02c82714fe2733,1,Public
02ca69c30d4424,1,Private
02cbcbcb4addc9,1,Public
02cbe51128c497,0,Private
02ccd99afd0420,1,Public
02d31e00201f0c,1,Private
02ea2cec02640e,0,Private
02f15628d8bb05,1,Public
