row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
006531a1bf98d62,-1.8358850154054966,-0.34956762263519103,1.5180116249440603,0.2780648388103748,2.1414145045212543,-0.9346633279393894,0.027796132622644354,-1.799046867343791,1.5095644132452988,0.45644386020638467,0.2541814725419831,0.0,0.6848468774626234,0.0852252881238072,0.35555693355031304,-0.6242394853460455,-0.1983818906621934,-0.6416392700219814,1.5438575700518897,0.5293967686540053,-0.06543495432375199,1
008cb90ca847fa6,1.1612031691686244,0.5987595288647374,2.0613723392469376,-0.9179725534136273,0.335047100113731,1.1646761624305806,-5.059814575036392,-1.8870455846379086,1.4480030307457081,0.941813422088963,0.9755465749377745,-0.923405612114997,-0.8075256825218429,-0.6671687723946603,,-1.4741348027823373,5.161484327855697,1.355240518090612,2.695301417663305,0.11502121585999586,-0.6685223993758297,0
0098331a8fb157a,-1.276585089029003,0.23572605142569303,1.1260673154366674,1.7831367697644303,0.25642582489746435,3.4335069383459382,-2.7441287517394635,0.6692277211417911,8.074927220562945,-0.5000651791444679,-0.25986185829687425,-1.067928105500883,-0.16577951072338426,0.041386125533532464,-0.4340016822239383,0.7963570770603201,0.35178290934374556,-1.4886699464810587,0.7857168908828641,-0.49075481321821024,-0.51376857851653,0
009d381dcfa596b,,0.7828232933827747,-1.8680617126889563,1.5654806565246333,0.22983579724730444,-0.4236267633808204,-1.497652579704941,-2.4390248827814034,1.176214457070286,0.017128947646613435,0.4304781361109439,-1.1585858729509866,0.3471834591604575,0.9506187981811325,,-0.060944761315352314,0.5293388514569421,-0.3947360929343684,-2.1496250935945276,-0.1885762946602046,0.29925215134722766,0
00aba4bc41bfb6a,-0.23583000755650396,-0.5580577906616289,0.6482469504902897,-0.2550558888821074,-1.246193400155987,-0.7676056112453281,-1.9883316297959277,-0.9473346337026605,1.3417143844539003,0.056495391147283205,0.3184606213984063,-1.4085762256077436,-3.249916514038132,1.2313151279407397,0.8479326622847756,-0.10856684092944252,0.43974735744835713,0.07568426538211095,1.3258363546456884,0.33075220104054165,-0.6871517911131918,1
00d248bb88eed73,1.5000578777147973,0.40433853349363585,-0.8091898562391735,0.14552363318080763,0.33573967069126415,0.3339324148249637,-1.9942623339124361,-2.802854906186039,2.127347013500691,-0.21045380320928855,0.18626129923954385,0.0,1.297298016518669,0.05064594869107819,0.3805679605650245,0.04788541372537536,-1.327438557681624,-1.3670675534202974,0.3979450876390547,-0.5319996726899174,-0.3588857619991414,0
01740e37388a3de,-3.2774162959578987,0.0417002091471306,2.189256202579883,1.9272062421282135,-0.6531078747677038,-0.8010087365519184,-3.304633108237939,-1.6706280564581273,1.0444701751349847,-0.9908545396441137,-0.3401387386114661,-0.792050159288882,0.044926405269903213,-0.8133813128021926,-0.6809377783357794,1.1318988379039199,0.9121762428339628,0.7993687395491571,6.00593294601852,-0.39300835756143715,-0.3347345823555604,1
01929a7f629ee6e,-0.7136014024660745,-1.4309401731599796,-1.5175604128159743,0.02522268384151438,0.12471562945491291,2.815229313150877,-1.0812467612021848,-2.960617301432997,0.5401043344049605,0.295969025821462,-0.2936597330027111,-1.2099940800491944,2.2559727426271,0.07694347745531682,,0.5273083327802022,-0.12138139614692064,1.0251788157110582,0.4129962212377253,-0.4738202612550062,-0.43740691245738617,0
01b7557489bcb75,-1.3075650673202162,-0.14934261285383113,1.7936280613926965,-1.3875838978337225,3.1510156320486726,-1.7950431270573586,-4.189106484305121,-0.433101376060662,3.776575819975956,-0.09654053908299581,-0.14098553256073726,-1.5324948389827795,-0.0951356247046017,-0.262882856364566,-0.16058135153219394,2.7507068115223294,6.339100920374099,-1.1011116999127128,4.142079672551941,0.009979208449742066,0.11268699295000581,1
01bcf59c761430f,0.5422190942089699,1.0318098184164226,3.2487391841045303,-0.47467695937431953,0.004867912886570694,9.08804623884565,-4.666490064511811,1.3114506264346513,9.667220304567365,-0.25330976611994105,-0.5099022714258505,-1.0740033592333114,-0.8752029630810597,-0.33640818848067205,,0.669190492267675,2.9355188617026835,-0.11243925847077918,0.9738247095477537,0.2669493854811466,-0.31397929522387324,0
01c23c456ee80df,,-0.1713671671450402,2.770790011194849,-0.49111990485734636,-0.8717493071773501,,-2.7280397518133324,-0.6964812445886136,1.870729805694175,0.012014715878338633,0.2393225598493157,-0.7936253453487305,1.4561316385544876,-0.47999756995680265,-0.8998757500459866,-0.5567544901430762,-0.23244710183365092,0.6811145955208326,5.643446031366452,-0.6332174704824931,-0.30734182771320134,1
01ca51ecf7b5a8d,-2.8743206929104628,0.3475286086930242,-2.3967221459983623,-0.08155920058408372,1.9111722293157336,-0.3795646496120092,-0.775308700585925,-2.162099138424103,0.9816287779226682,-1.054217813821735,-0.00913440338024277,-1.4110972707947749,0.11127180203635545,-0.11867877093209929,,1.1475563480652198,0.8672544757934837,0.39389783043060617,-3.993227109863211,-0.49422068501540317,-0.3682107319608951,0
01d291853c5a02e,-2.917521926593172,0.18736980506192588,-2.2756987667243713,1.1664584801637892,-0.22066254623120346,12.57230441792536,0.8176319320053256,-5.294792454202427,0.30081847192739436,-0.6721929915999107,-0.29971314355587764,-0.9845688272065335,0.2597090029599374,0.02133676656018943,-0.2820416461979884,1.2299849904467384,2.112138217208477,-0.43700162914995055,-3.113563616376555,-0.13610964872008907,-0.295820853578625,0
02212c1c36beb0d,-0.07793432513954354,0.14107488402484702,0.49433352538972297,-2.8953169715744402,-0.6112691598268308,3.90805822283612,-2.064711451870276,1.0263378436735842,11.298555443645345,-0.9329191152872685,-0.6465808947512945,-0.6089754238375742,1.196783372445883,-0.301498042028561,-0.674865620294534,0.35161238582414667,-1.251063377518929,-1.8860866907662226,2.151245623806999,-0.9858436012740057,0.21955756559112138,0
028da5219ea2b84,,-0.00028797737394514744,0.01607704751443785,-1.7620030866877188,-1.0735686861665326,0.9878241991289944,-0.9009351456627424,-0.2662154079915102,2.958784986089138,0.9257294139750356,-0.02368853630349471,-1.512085703152245,-0.12161210182974658,0.1634968328263059,,-0.32315899292259087,2.875667243013167,0.4921921486699925,3.429451243980538,0.0007155628682626938,0.25976927113940596,1
02cf56da58ac10f,-0.5833807580026631,0.38424146586414565,0.5928906316545967,-1.5509011507398034,-0.6549822244365653,1.9764573729090698,-2.2477385506231786,-2.454037158432562,1.0188584167051589,-0.32315520612304893,-0.5230342605816475,-1.2299516695662471,-0.5290796513249293,-0.004113512919458356,,0.4304116809822003,-0.46097554758612075,-1.6809421370784132,3.119581131442034,-0.1360254310601937,0.25042706737643794,0
02d7ffb66a2c44c,-6.458478125487852,0.08280236830024465,-2.5994087316933783,-0.13699606835324785,0.6134922212149392,,-2.247244183574951,-2.1170462455382952,1.5375433647597396,-0.4544870596521527,-0.03685351610801252,-1.3206712268453282,0.1091753525123302,0.11189705542723043,0.30375150616200103,1.6570777493144748,3.6883538451865325,-0.08959975542648435,-5.52312934731888,-0.30734886222581614,-0.9875371751265484,1
032bf95cd7212f9,-0.01380284554860877,-0.5730431211321014,0.909497181328309,1.6924677950541402,-2.4355589663114174,,-2.1916685498534805,-1.1576704350249793,2.215399683315544,-0.6529562403057889,-0.31091750358366615,-0.47602535604973006,0.03861768966124694,0.01686785479582706,,2.396018567276895,6.396568009403106,-1.2778137835667023,2.191499833059816,-0.6205637334203693,-0.44063372991608296,1
034050790d9a1cf,0.7261430284839513,0.11847645535199933,-0.8311744784006952,1.722876837141024,0.7773751154275212,1.8497253620818639,-2.569351420654288,-1.878123687658296,1.034558442669293,0.7357322797038173,1.364642227565112,-0.8114273294714041,0.2946222624524555,0.088025662953326,-1.7034764315895363,-1.0525028165621708,2.681549833096184,0.8305426100433231,2.1130976756508217,-0.7894295529225809,-0.31153072282179434,0
03d6a28cb3a2237,-1.5322771166444706,0.45743231180836574,0.365657118703958,2.562507050115509,1.1067241229918314,0.5075845535162309,-3.238563502482147,-0.8609609668825242,2.8128192060370227,0.029369067571625607,0.8248698110608084,-0.7924630177587733,1.1584571846195568,-0.8829735900904812,,-2.6858933436784,8.547793434613231,-0.039586635763497136,3.3023714944060094,-0.4314604434346566,-0.43201315305742405,1
03fbfac04f8d791,,0.4069785974611044,1.3647868358998418,-0.360304337005491,-0.5626316622922716,-1.8698796197391507,-2.6443087752187684,-0.8009640123866595,2.540407947571365,0.24366405256943657,0.40707207193343536,-1.0548977431479982,-0.06129094991707751,0.0032496453694871863,-1.2560492203529814,-0.9893045446683568,2.335938418282211,0.7752313062306473,4.303637595353495,-0.3244746763948422,-0.8386887273675786,1
04624f2161b34c9,0.32272298946823963,-0.5498360306484564,-3.4743259496704266,0.21706289369610599,-2.5795182858461336,-0.8960623870455041,-2.8122377283033853,-1.2736951922600421,1.9253385371717475,-0.5558310792347257,-0.02557795304663353,0.0,-3.06369473230019,-0.27067533981391784,,1.3276850439713785,0.029142011920023247,-1.211627777172049,-0.23410760352119042,-0.39554964603147413,-0.43960393549922017,0
04aa73cbe948a80,,0.9978771432741094,2.40998686171543,0.2866073969387606,-0.7732277107803796,16.716990974648066,-5.359212850415587,2.588371861899328,17.40726753612397,0.8398461817950501,0.5481958671933727,-1.294542282440573,-4.0556986852436365,0.288813080042839,-1.8590422888961713,-1.591957966582145,3.9585030524649376,1.3591366692863713,-0.03804167069788522,0.2242213231936612,-0.5232840739854969,0
04ca53b6adc740d,,-0.4585620846194926,1.5073918940548978,2.0843326944966334,0.2163070705754886,,-0.7657512678911891,-3.6131375216458252,0.6414228692786297,0.7370597436061518,0.3470908533171457,-1.0210727616954007,0.2583361599020517,0.29113219089106984,-1.3106074313012328,-0.15048753210724541,0.2190520142798836,0.5021403313881629,4.106767756613245,-0.6322554594615577,-0.253874820370651,1
04d16cd581cb321,-2.930355533746106,0.6441045151749325,0.9371035836427062,-2.155570529270014,1.4477113588997852,7.473174790478411,-6.4979055758764614,1.9095950746483505,4.352713330591572,-0.7756716514334635,-0.019116566470527535,-1.5646033799490329,-0.3668111039623029,-0.7225441842295959,-0.002699342777733593,1.0062298374039857,-0.6724587882981475,0.08846582586465757,5.966685497242844,-0.26415820901352605,-0.6366122537824248,1
04d677696773207,-0.9363411555784893,-0.344060540011526,1.815196892444713,1.917568203894001,-1.4825526331719758,0.046248945238147154,-3.1409729771136137,0.4559386377669097,3.2411539009413706,-0.20250617192181727,-0.2994457214921735,0.0,0.4312624077393912,-0.22646286984480407,-0.307232295898357,1.4862551699548725,0.11860988428488806,-0.6557206150246763,3.8406683301564306,-0.18879400747570563,-0.38079907704374183,1
04eeeabfcab6585,1.125349104311286,-0.1941700434656865,1.7999090785893688,-1.4078388431852455,-4.657736905815335,4.8104442894431,-5.041260533975781,0.7134162179292836,5.782287407835942,0.7459391680400547,0.9480423687060942,-1.5626398012392868,-0.0800877231948719,-0.2613011250719979,,-3.071290074713692,9.185638855107237,1.329087875720249,0.26364615854369833,-0.22207562614514753,-0.8401754703535464,0
0508d105388bee2,0.45734832481937404,1.2986289054520719,-0.44858887346710435,1.9310052856256705,0.2339063468000844,2.050919843977818,-4.906089391441753,0.15631433018893257,4.20904827018649,-0.5363911314337089,-0.8287638783530645,-0.8591250189883565,0.876673046703303,-0.04670978138177889,,0.8404283419373156,1.841995566741527,1.177184135016424,-1.1691014489170188,-0.3485694022802627,-0.4472490083716241,0
0534c758f1a67e7,-4.799014079520409,-0.1638640663197663,-5.500192459847928,-2.275783301213263,-5.684199656924346,6.959091779677657,-0.3556422071560603,-4.991584700871455,0.6670935678539164,-0.808617629982579,-0.7091613511799653,0.0,1.0946165158522059,-0.4506802338114498,-0.3909674393981063,3.0703007999149023,5.4882047643981275,1.3262578362561577,-4.61333702289833,0.2897210469378912,-0.5708201046592933,0
054c7171e6679f8,0.5066152880499497,-0.20982811083469144,1.9077248048098931,-0.42609702734216093,1.9409738275073818,-3.9281166626061874,-2.268635607760229,-1.3513255097403534,1.971032630300974,0.3566464199837164,0.5819032570036398,-0.5339122376024057,-1.1809109836563996,0.2694656540073125,,-1.3144659357262667,2.9634101889775493,-1.5617324278043068,2.867306717158461,-0.2862417055317298,-0.521500204832399,1
0584573cf84af43,2.3642812523842642,-0.19180613413589048,1.6492118753403526,2.9296580877960974,-0.8502577167342096,-1.823348430850844,-2.045578455102152,-1.7338773086031485,1.7504872623069472,-0.35498880630285196,-0.2917738335140325,-0.5096448973931897,-0.7239463767486669,0.5075490405274359,-0.5288312772323119,0.9138714687862842,0.7415150723210431,-0.5148767016995887,0.5007961939939171,-0.22322102388638626,-0.7202048685152717,0
05dcd9283050fdc,-0.8138283161203865,0.5417015995575158,-0.6508380567442436,3.587818073162415,-0.08763448925166781,,-1.6673916501932675,-2.7763839964364,1.1996199120536097,-0.6945770681581704,-0.5745686536898755,-0.7054673109076832,-0.5886578566149998,0.3101310236941601,-0.65355278028201,0.7003389362914155,-0.671601397606409,-1.2278431289911413,3.8692709357616986,0.016763238896947197,0.21599574731891646,1
060fd28f9b2856c,-1.5307704049153883,-0.11612001140036227,1.0572330760703414,-1.6685573316037663,-1.6120962770611993,,-1.6060720253206378,-0.9226749188860353,1.8471742782562766,0.21427769338964156,0.012778989330083389,0.0,-1.1717965213326127,0.9397317541475014,,1.1519261350082928,2.2644004623955176,-0.5106497633812437,3.8953040704070605,-0.02246604168504618,-0.13581559446855088,1
063bcd3a13615ea,0.2313087203939276,0.2061501099654588,-0.09326935785352974,1.667106763630868,-1.351200145009967,1.798642128480627,-1.4747393464838405,-2.918165734703863,1.7089796259012757,-0.44647535675563493,0.10188434758924718,-0.800814147824717,-0.10974682010266593,0.36276470714346043,-0.9304936145605343,2.308186542794459,3.6747951714003264,0.4224703794882273,0.4988224025579016,-0.22183510506534723,-0.17110129480286024,0
065ce3f9d327e10,-0.5499760442107706,-0.7153077992184833,-0.7350882996722103,1.4809289830624113,-1.002781594214759,1.8577893103405558,-1.0527062862549514,-3.598431549702536,0.5740124313716289,0.12467465270393044,0.2869810476313653,-1.3481528984270632,0.2423712957035477,0.45670862002172613,-0.23490616745850434,-0.3410845433444921,1.4625098595381987,-0.11005758989414899,-0.6264766315525824,-0.45529376757578444,-0.5421218496724275,0
068760aae22c212,,0.1330420926040503,-0.9519492988842708,3.7142341709582065,0.6046032783519637,0.7528257678630265,-3.5312107091786764,-1.9664169320889269,0.7576282656303914,0.4388512099553259,0.9501391704944007,-0.9155592964452932,0.13441742369725823,-0.42467119813283405,,-2.793780227713797,11.305810684414345,0.7474480527539689,1.3991165090580853,-0.2571861978278337,-0.6707782642550985,1
06da75f9a0190c4,-1.5692375108212966,0.43876354058513617,-3.318200266148651,1.7424549984436735,-1.9653358702817798,,-3.8301668859445095,-0.35006188226606727,1.933901173703935,0.40436956434347143,0.7261238319595668,-1.566399070625828,0.3014030918317866,0.34378780625385996,-0.5326870405410096,-1.0855464807461428,1.888325549424597,-0.0681396267508107,-1.8160937745968573,-0.19192579391590375,0.2699441804963627,1
